Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
46,0.4010416666666667,0.4166666666666667,0.4010416666666667,23.702967,24.564897,40.061639,0.9411764705882353,0.909952606635071,0.9458128078817734,77,80,77,0.638095238095238,0.6476190476190476,0.6285714285714286,3.2449321111111127,3.6177745714285727,3.58639,0.011363636363636364,0.0,0.0,67,68,66,0.6403940886699507,0.645320197044335,0.625615763546798,1.300277,0.93041,1.043503,0.21800947867298578,0.18269230769230768,0.12637362637362637,130,131,127
47,0.4010416666666667,0.4166666666666667,0.4166666666666667,24.123579333333332,22.815978,36.209326,0.9241706161137441,0.9408866995073891,0.9052132701421801,77,80,80,0.6571428571428571,0.6666666666666666,0.6571428571428571,3.8752794603174623,4.090010761904763,3.858601,0.021505376344086023,0.0,0.01020408163265306,69,70,69,0.645320197044335,0.6354679802955665,0.6403940886699507,1.434567,0.918191,1.116827,0.21153846153846154,0.18095238095238095,0.1,131,129,130
48,0.4010416666666667,0.4114583333333333,0.4114583333333333,22.677681333333332,22.519423,34.526978,0.9186602870813397,0.9158415841584159,0.9257425742574258,77,79,79,0.6761904761904762,0.6571428571428571,0.638095238095238,3.6767198888888903,4.232107666666668,3.792674,0.0,0.0,0.010416666666666666,71,69,67,0.6403940886699507,0.6403940886699507,0.6403940886699507,1.450951,0.997951,1.073953,0.21182266009852216,0.19718309859154928,0.0972972972972973,130,130,130
49,0.40625,0.4166666666666667,0.4166666666666667,22.697949333333334,22.155229,30.608497,0.9158878504672897,0.9271844660194175,0.9264705882352942,78,80,80,0.6761904761904762,0.6190476190476191,0.638095238095238,3.593342571428573,3.5830070000000007,3.515253,0.0,0.0,0.02,71,65,67,0.6157635467980296,0.6403940886699507,0.6600985221674877,1.463163,0.940912,1.077084,0.18274111675126903,0.17307692307692307,0.1,125,130,134
50,0.40625,0.4166666666666667,0.4166666666666667,21.585515,21.960489,30.728721,0.9463414634146341,0.9,0.9234449760765551,78,80,80,0.6761904761904762,0.6285714285714286,0.6285714285714286,3.104378000000002,3.150896825396826,3.786272,0.010526315789473684,0.0,0.0,71,66,66,0.6059113300492611,0.6206896551724138,0.6551724137931034,1.463475,0.885295,1.074611,0.17894736842105263,0.155,0.12299465240641712,123,126,133
51,0.4010416666666667,0.4010416666666667,0.4166666666666667,22.141783,22.381784,29.528658,0.9455445544554455,0.9356435643564357,0.9359605911330049,77,77,80,0.6476190476190476,0.6571428571428571,0.6285714285714286,3.216113888888891,3.5869554285714296,3.463791,0.0,0.0,0.0,68,69,66,0.6206896551724138,0.6108374384236454,0.6600985221674877,1.399985,0.970823,1.188289,0.16243654822335024,0.17412935323383086,0.09444444444444444,126,124,134
52,0.40625,0.4166666666666667,0.4114583333333333,25.659343,24.025342,33.052811,0.9320388349514563,0.8995215311004785,0.9310344827586207,78,80,79,0.6761904761904762,0.6476190476190476,0.6285714285714286,2.840838222222224,3.578572333333334,3.729687,0.011235955056179775,0.0,0.010309278350515464,71,68,66,0.6305418719211823,0.6009852216748769,0.6699507389162561,1.389537,0.931688,1.206565,0.17435897435897435,0.10582010582010581,0.10810810810810811,128,122,136
53,0.40625,0.4166666666666667,0.4114583333333333,25.438045,24.955638,34.257128,0.916256157635468,0.9359605911330049,0.9317073170731708,78,80,79,0.6857142857142857,0.6190476190476191,0.6190476190476191,3.6639187777777793,3.93211388888889,3.863602,0.010752688172043012,0.010752688172043012,0.010101010101010102,72,65,65,0.645320197044335,0.5960591133004927,0.6748768472906403,1.391033,0.884306,1.195159,0.15789473684210525,0.12886597938144329,0.11170212765957446,131,121,137
54,0.3958333333333333,0.4166666666666667,0.40625,27.335992,26.048699,37.199526,0.9313725490196079,0.9061032863849765,0.9219512195121952,76,80,78,0.6476190476190476,0.6095238095238096,0.6190476190476191,3.5647117777777795,3.710891000000001,3.727685,0.011627906976744186,0.010869565217391304,0.010416666666666666,68,64,65,0.6206896551724138,0.5960591133004927,0.6699507389162561,1.382115,0.918977,1.196418,0.1702127659574468,0.14507772020725387,0.0972972972972973,126,121,136
55,0.4010416666666667,0.4114583333333333,0.390625,27.020856,26.535503,39.88666,0.9371980676328503,0.9365853658536586,0.9387755102040817,77,79,75,0.6476190476190476,0.6476190476190476,0.6,3.2864814285714306,3.745647333333334,3.720975,0.0,0.0,0.021052631578947368,68,68,63,0.6059113300492611,0.6009852216748769,0.6551724137931034,1.315482,0.859457,1.188237,0.18592964824120603,0.14646464646464646,0.09523809523809523,123,122,133
