Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
30,0.7711864406779662,0.788135593220339,0.7966101694915254,25.120249692909884,25.327352473043252,33.198440751388496,0.47619047619047616,0.6388888888888888,0.6060606060606061,91,93,94,0.6949152542372882,0.6610169491525424,0.7288135593220338,2.140423,2.167093,5.585981594398632,0.0,0.0,0.0,41,39,43,0.6097560975609756,0.7073170731707317,0.7235772357723578,0.448024,0.374969,1.243447,0.0,0.0,0.01639344262295082,75,87,89
31,0.7627118644067796,0.7711864406779662,0.8050847457627118,26.28961085696397,26.64716789406506,36.30130099362649,0.625,0.5,0.5294117647058824,90,91,95,0.6779661016949152,0.6779661016949152,0.711864406779661,1.6271249999999997,2.217,5.967561126184506,0.0,0.0,0.0,40,40,42,0.6097560975609756,0.7154471544715447,0.7235772357723578,0.491311,0.412652,1.235675,0.0,0.0,0.0,75,88,89
32,0.7627118644067796,0.7796610169491526,0.7796610169491526,25.31507890129921,27.950639000783713,37.14576596758868,0.5128205128205128,0.4772727272727273,0.53125,90,92,92,0.6949152542372882,0.6779661016949152,0.6949152542372882,1.8869429999999998,1.926954,6.332517077802701,0.0,0.0,0.0,41,40,41,0.6097560975609756,0.7317073170731707,0.7317073170731707,0.472882,0.463508,1.304258,0.008403361344537815,0.0,0.0,75,90,90
33,0.7627118644067796,0.7966101694915254,0.8135593220338984,23.57839058203745,26.013816595393,35.48326713192526,0.5641025641025641,0.5476190476190477,0.5172413793103449,90,94,96,0.6949152542372882,0.6610169491525424,0.7288135593220338,2.161598,2.279888,6.335459609588576,0.0,0.0,0.0,41,39,43,0.6178861788617886,0.7235772357723578,0.7398373983739838,0.469036,0.467205,1.378578,0.008403361344537815,0.0,0.008333333333333333,76,89,91
34,0.7457627118644068,0.8050847457627118,0.7966101694915254,22.974544692740462,24.514742721133857,34.80580697913449,0.5128205128205128,0.6666666666666666,0.6363636363636364,88,95,94,0.6949152542372882,0.6779661016949152,0.7457627118644068,2.037461,2.462509,6.8664402039872074,0.0,0.0,0.0,41,40,44,0.6341463414634146,0.7317073170731707,0.7642276422764228,0.480247,0.439224,1.366759,0.0,0.0,0.008264462809917356,78,90,94
35,0.788135593220339,0.7711864406779662,0.7796610169491526,24.130747020589656,26.297182067555987,34.87253915224899,0.46808510638297873,0.5555555555555556,0.5625,93,91,92,0.6949152542372882,0.6610169491525424,0.7457627118644068,1.8961839999999999,2.471085,6.947961858625547,0.0,0.0,0.0,41,39,44,0.6422764227642277,0.7235772357723578,0.7560975609756098,0.494355,0.507296,1.40031,0.0,0.0,0.00847457627118644,79,89,93
36,0.7627118644067796,0.7288135593220338,0.788135593220339,25.40360982927146,28.351016009865194,34.034875372972216,0.625,0.5428571428571428,0.5151515151515151,90,86,93,0.711864406779661,0.6440677966101694,0.6779661016949152,2.198693,2.453269,6.214972952577188,0.0,0.0,0.0,42,38,40,0.6585365853658537,0.7235772357723578,0.7723577235772358,0.428542,0.440062,1.472898,0.0,0.0,0.01652892561983471,81,89,95
37,0.7796610169491526,0.7711864406779662,0.7796610169491526,25.285403873475357,24.112908212373657,36.19348301632951,0.5,0.47619047619047616,0.5666666666666667,92,91,92,0.711864406779661,0.6440677966101694,0.6949152542372882,1.9832659999999998,2.316659,6.090126953536183,0.0,0.0,0.0,42,38,41,0.6666666666666666,0.7154471544715447,0.7560975609756098,0.515899,0.450146,1.445489,0.0,0.0,0.01652892561983471,82,88,93
38,0.7796610169491526,0.7966101694915254,0.8050847457627118,24.21922367246486,23.80973515088444,32.46775636881843,0.5348837209302325,0.4883720930232558,0.4594594594594595,92,94,95,0.711864406779661,0.6440677966101694,0.711864406779661,1.8435439999999998,2.0981,6.981137281789908,0.0,0.0,0.0,42,38,42,0.6666666666666666,0.6910569105691057,0.7642276422764228,0.46806,0.519527,1.479959,0.0,0.0,0.016666666666666666,82,85,94
39,0.7542372881355932,0.7457627118644068,0.7796610169491526,25.71183439182092,25.512165320894866,36.169217425873995,0.6190476190476191,0.5,0.6296296296296297,89,88,92,0.7288135593220338,0.6440677966101694,0.7457627118644068,2.203527,2.086611,6.6733715943986285,0.0,0.0,0.0,43,38,44,0.6829268292682927,0.6991869918699187,0.7642276422764228,0.431496,0.454836,1.513148,0.0,0.0,0.0,84,86,94
40,0.7711864406779662,0.7711864406779662,0.8050847457627118,25.13994265009734,28.237894022896096,37.04930706280177,0.4666666666666667,0.55,0.6551724137931034,91,91,95,0.7288135593220338,0.6271186440677966,0.711864406779661,2.24726,2.649542,6.804565077802699,0.0,0.0,0.0,43,37,42,0.6910569105691057,0.7073170731707317,0.7642276422764228,0.414262,0.500316,1.514778,0.0,0.0,0.00819672131147541,85,87,94
41,0.7457627118644068,0.7966101694915254,0.7796610169491526,24.61256817562791,24.606873497475977,35.74833211763046,0.6470588235294118,0.5853658536585366,0.6129032258064516,88,94,92,0.711864406779661,0.6101694915254238,0.7796610169491526,2.206114838143051,2.173652,6.716077062612754,0.0,0.0,0.0,42,36,46,0.6910569105691057,0.6910569105691057,0.7560975609756098,0.487892,0.485726,1.552649,0.0,0.0,0.00847457627118644,85,85,93
42,0.7796610169491526,0.7796610169491526,0.7796610169491526,24.344033276514836,23.4857030813608,35.586299537595835,0.5,0.6,0.5,92,92,92,0.711864406779661,0.6101694915254238,0.7966101694915254,2.373225,2.30259,6.700022703540217,0.0,0.0,0.0,42,36,47,0.7073170731707317,0.6829268292682927,0.7642276422764228,0.452497,0.469188,1.474918,0.0,0.0,0.008333333333333333,87,84,94
