Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
175,0.940677966101695,0.7796610169491526,0.8983050847457628,38.46248833333341,34.312187666666745,63.85788766666667,0.09523809523809523,0.5660377358490566,0.7307692307692307,111,92,106,0.7288135593220338,0.7288135593220338,0.8983050847457628,2.646106,2.532457,16.76450246031746,0.0,0.0,0.0,43,43,53,0.7235772357723578,0.7154471544715447,0.9186991869918699,0.517765,0.477655,3.638066,0.0,0.0,0.024390243902439025,89,88,113
176,0.9322033898305084,0.8050847457627118,0.8983050847457628,40.35865300000008,33.65126633333342,61.995277666666674,0.16,0.6,0.7307692307692307,110,95,106,0.711864406779661,0.7457627118644068,0.9322033898305084,2.530424,2.22885,16.773281793650792,0.0,0.0,0.0,42,44,55,0.7398373983739838,0.7154471544715447,0.9186991869918699,0.533621,0.508877,3.640146,0.0,0.0,0.023809523809523808,91,88,113
177,0.9491525423728814,0.8135593220338984,0.8983050847457628,40.14713933333341,32.59275166666675,63.299432666666675,0.08333333333333333,0.5714285714285714,0.8695652173913043,112,96,106,0.711864406779661,0.7457627118644068,0.9152542372881356,2.399227,2.336838,16.914400682539682,0.0,0.0,0.0,42,44,54,0.7398373983739838,0.7154471544715447,0.9186991869918699,0.511708,0.470722,3.649022,0.0,0.0,0.023255813953488372,91,88,113
178,0.9745762711864406,0.8135593220338984,0.8898305084745762,37.56736300000008,32.225297666666755,62.70391800000001,0.07142857142857142,0.5454545454545454,0.7692307692307693,115,96,105,0.711864406779661,0.7457627118644068,0.9152542372881356,2.430219,2.601993428571429,17.12323068253968,0.0,0.0,0.0,42,44,54,0.7479674796747967,0.7154471544715447,0.926829268292683,0.55226,0.464628,3.672269,0.0,0.0,0.022727272727272728,92,88,114
179,0.940677966101695,0.7966101694915254,0.8898305084745762,41.90819800000008,30.607850000000088,63.013636000000005,0.10526315789473684,0.6,0.7916666666666666,111,94,105,0.6949152542372882,0.7457627118644068,0.8983050847457628,2.443368,2.27713,17.29859679365079,0.0,0.0,0.0,41,44,53,0.7479674796747967,0.7154471544715447,0.9105691056910569,0.56068,0.462894,3.666897,0.0,0.0,0.0,92,88,112
180,0.9576271186440678,0.8220338983050848,0.9067796610169492,38.47273566666674,31.84727333333342,62.63161266666667,0.08333333333333333,0.46551724137931033,0.7307692307692307,113,97,107,0.6949152542372882,0.7288135593220338,0.8983050847457628,2.2579125714285713,1.990989,17.29432168253968,0.0,0.0,0.0,41,43,53,0.7398373983739838,0.7073170731707317,0.9186991869918699,0.494716,0.493168,3.662295,0.0,0.008130081300813009,0.044444444444444446,91,87,113
181,0.9745762711864406,0.8135593220338984,0.9152542372881356,40.63251800000009,32.76498566666675,62.71159533333334,0.08333333333333333,0.5918367346938775,0.6923076923076923,115,96,108,0.6949152542372882,0.7288135593220338,0.847457627118644,2.0957775714285716,2.326457,17.737507682539682,0.0,0.0,0.0,41,43,50,0.7398373983739838,0.7073170731707317,0.9105691056910569,0.497095,0.460214,3.65781,0.0,0.008,0.043478260869565216,91,87,112
182,0.9322033898305084,0.8220338983050848,0.923728813559322,39.460303000000074,32.36668433333342,64.21114833333334,0.10526315789473684,0.55,0.68,110,97,109,0.6779661016949152,0.7457627118644068,0.8813559322033898,2.206057,2.220065,17.871912682539683,0.0,0.0,0.0,40,44,52,0.7479674796747967,0.7073170731707317,0.9186991869918699,0.509046,0.508321,3.661083,0.0,0.008,0.0425531914893617,92,87,113
183,0.9576271186440678,0.8728813559322034,0.9152542372881356,37.43125166666675,34.490860333333416,63.68035633333334,0.038461538461538464,0.5,0.6521739130434783,113,103,108,0.6779661016949152,0.7627118644067796,0.8983050847457628,2.7106214285714287,2.397792,17.95101457142857,0.0,0.0,0.0,40,45,53,0.7479674796747967,0.7073170731707317,0.9186991869918699,0.522272,0.46255,3.722519,0.0,0.0,0.043478260869565216,92,87,113
184,0.9576271186440678,0.9152542372881356,0.9745762711864406,35.88562000000009,33.19838566666676,64.062038,0.08333333333333333,0.2702702702702703,0.23809523809523808,113,108,115,0.6949152542372882,0.7966101694915254,0.8983050847457628,2.57016,2.337676,17.85261657142857,0.0,0.0,0.0,41,47,53,0.7723577235772358,0.7073170731707317,0.926829268292683,0.549641,0.47338,3.756949,0.0,0.0,0.044444444444444446,95,87,114
